id,url_id,user,text,created,updated,references,in_class
F92-IpwEEeeeLLc8KpHB_Q,5,choppman1,"This is a strangely accurate description of our consumer culture, as everything can be replaced, or bought at whim.",2017-09-17,2017-09-17,,False
JNf98JwDEeePt7vmfJO3oQ,5,choppman1,"Considering the subject matter of the previous paragraphs, this somehow seems slightly less incredulous. It really illuminates the broad spectrum of topics covered by philosophy ",2017-09-17,2017-09-17,,False
l0EOMpwCEeeeKasPV11rFQ,5,choppman1,"This rhetorical question makes me think of Descartes' claim, in that we honestly cannot be sure of reality",2017-09-17,2017-09-17,,False
HsdvRpwCEeezJP8R0Cppng,5,pkatcef,"Some people have to find the answer even if it is right before them. The truth may be too much for them to grasp and seek an outside source to find the truth. For the cancer patients, they seek the help of psychics in order to achieve relief. They can't rest until they are relieved of the issue.",2017-09-17,2017-09-17,,False
0BD4rpwBEeeInGefzmP33w,5,pkatcef,Sagan again raises the question whether or not things are meant to be explained immediately. There would be no mental gain from everything be explained in the beginning. There is no grasp of acquiring knowledge on the topic or in depth thinking related to it. It must remain a mystery for those to think about it.,2017-09-17,2017-09-17,,False
X8QY4pwBEeeb7IfWaCwyfQ,5,pkatcef,"Perhaps it is to keep future generations alive, a spark that ignites thinking and wonder. If everything is immediately explained, it might not be interesting for philosophers to dive into their thinking.",2017-09-17,2017-09-17,,False
okCHyM0pEeiHcCe5U-mqFg,7,cypriine,"Again, I failed to consider spiritual significance in reinforcing harmful gender roles here. ",2018-10-11,2018-10-11,,True
RbuzQs0pEeisvHdguLgNMQ,7,cypriine,"meaning: ""relating to, based on, or tracing ancestral descent through the paternal line"".
",2018-10-11,2018-10-11,,True
InkuCs0pEeiHb5vVqGgh9w,7,cypriine,"meaning: ""relating to, based on, or tracing ancestral descent through the maternal line""",2018-10-11,2018-10-11,,True
_ezxKs0oEeiHt2djdaaXGg,7,cypriine,"As a person with limited knowledge, I think it is crucial to reassert that colonial/European ideas of gender roles further compounded the difficulties Indigenous women may have experienced in their communities.",2018-10-11,2018-10-11,,True
gHmFjM0oEeinm_sbPnJOrQ,7,cypriine,"I think back to our reading last week and the criticism of the author's idealistic voice when I read this. I interpreted that instance as serving a pat on the back for the author more than it did for the communities that the author helps.Then again, an overly pessimistic voice would not serve these issues correctly for its readers and may not encourage change. It is important for the authors to communicate their criticisms about an idealistic rhetoric simply because they may trap themselves into romanticizing the past.",2018-10-11,2018-10-11,,True
ZObmBM0mEei_uX_gtwy5ww,7,cypriine,"I know this must be the fifth time I have commented this, but I truly appreciate this acknowledgement. I find that the authors are generally consistent in acknowledging the limitations of their work, and appreciate that they explained why their work does not  focus too much on exploring violence outside of the gender binary as it could and should. ",2018-10-11,2018-10-11,,True
MEXdhM0lEeiXmPMPqb4f6w,7,cypriine,"The internal marginalization is a point that I know of, but is a little difficult for me to actually grasp as a cultural blockade that perpetuates violence against women. As anastasiask says below, ""societal norms penetrate the law"". Acknowledging that this communally perpetuated patriarchy affects women first is a great base to start with.",2018-10-11,2018-10-11,,True
Rms3Cs0jEeipGIdEvLOofQ,7,cypriine,"I agree, this is not a narrative (that I've read) that is commonly brought up when talking about violence against Indigenous women.",2018-10-11,2018-10-11,['ynR9Fsv-EeieggsJmorLKA'],True
Jk5BSM0iEeiUOT_AyRSUOw,7,cypriine,I am excited to see the authors unpack this.,2018-10-11,2018-10-11,,True
GlpEXs0iEei4zsOpMOYs3w,7,cypriine,An adaptation of Western law method analysis to Indigenous law method analysis?,2018-10-11,2018-10-11,,True
6_8GEs0hEeixEXNPgxVXcA,7,cypriine,"I am intrigued by this suggestion. From what I understand, this draws on Indigenous oral tradition and general storytelling. I am interested in how law will be drawn from these stories, but my current limited scope of understanding prevents me from defining what that looks like.",2018-10-11,2018-10-11,,True
hVfBTM0hEeiHs6u1oJuMBg,7,cypriine,I am still a bit unclear whether this refers to a Western rhetoric of gender or an Indigenous rhetoric of gender.,2018-10-11,2018-10-11,,True
IKRbcM0hEei4zO_DfKz33Q,7,cypriine,"It is important to acknowledge that it isn't restorative justice in the context of an article that is meant to acknowledge a victim's hurt. While there is value in restorative justice, it is far less than ideal in handling situations where a victim must participate in peacemaking situations with the culprit.",2018-10-11,2018-10-11,,True
LntSXs0gEeixDkvsFmH0mQ,7,cypriine,Excellent general point for analyzing the past.,2018-10-11,2018-10-11,,True
_si17M0fEei7P39s1tzXfQ,7,cypriine,"Again, I appreciate the authors' digression that in approaching gendered violence, they should be careful to parse through Indigenous history and be clear about how they present it. The emphasis on law (though not exclusively law, as mentioned earlier) to analyze and generate discussion as to shaping a better community is thoughtfully articulated. The frankness and detail that the authors' employs about how their work should be perceived is a big help for setting a realistic goal and scope for the readers.",2018-10-11,2018-10-11,,True
_-e9ns0dEeipELeqTe5Vhg,7,cypriine,"I like that so far, the authors have been very upfront about the assumptions they are making and the reason for framing their action plan this way. Their acknowledgement that this work parses through potentially inaccurate generalizations makes me feel more at ease.",2018-10-11,2018-10-11,,True
RqtSHMzoEeiT1nctECQShQ,7,camilleweinsheimer,"This line makes me think of a phenomenon where generations tend to believe that things were ""best"" in the past (""the good ol days"") and that younger generations are messing things up. I don't have specific research to point to off hand, but I recall hearing that this effect persists across ages - so it's not just one particular age or generation that believes theirs (or ""ours/mine"") is best",2018-10-10,2018-10-10,,True
8CJZ8MzmEeiSkTOZ_E-VnA,7,camilleweinsheimer,"A right to safety, not *because* of being a woman, but because of being a person",2018-10-10,2018-10-10,,True
hHqkFszkEeiNFp_zD6ceig,7,melissa_roach,This makes me think about how much intention goes into legal language to close potential loopholes. What are the benefits and/or challenges of leaving more room for interpretation by judiciaries?,2018-10-10,2018-10-10,['OvOzusktEeiylrtF-69Tdg'],True
nWPpWszgEeiHJ7evMdbGsw,7,melissa_roach,"These are really solid policy examples. Thanks for sharing, Michelle!",2018-10-10,2018-10-10,['U6Or4szSEeiXMkvJoRK3EA'],True
qYq3TMzeEeiouQMxmAsmPQ,7,camilleweinsheimer,"These are important reminders that ""tools"" or ""methods"" of violence do not have to be physical (either sexual or otherwise), and because of that, there are numerous ways the effects of violence can be presented, and also many ways the perpetration of violence can be hidden",2018-10-10,2018-10-10,,True
TEPoOMzeEeie-EuR7-fDXw,7,melissa_roach,I was waiting for the discussion to expand beyond a male/female binary. I am curious about how issues around gender non-conforming people fit into the legal framework the authors are hoping to co-construct.,2018-10-10,2018-10-10,,True
O9W7pMzcEeisbx-n4oaLDw,7,camilleweinsheimer,"Great points - I'd also add that primary interventions are necessary. Where there *may* be legal protections in *some* cases/situations (for those who choose and have the ability to use the justice system; for those whose situations are brought to the attention of the legal system and then actually pursued), those legal protections come in after an injustice has already been made: cultural & attitudinal approaches aimed at prevention of violence are needed; otherwise, assuming law is the only system needed will mistakenly assume all individuals have the same ""respect for law,"" including those who perpetrate violence.",2018-10-10,2018-10-10,"['oyZLosgTEeiHs8dZmrp-sg', 'ZcgzRsrQEeizEoM_m5S9aQ']",True
0Fa3uMzKEeiIXPO_IXTMrw,7,melissa_roach,I'm curious about whether state legal systems would call for these types of precedents to be codified somewhere and about how they might deal with the potential orality of some of these resources.,2018-10-10,2018-10-10,,True
75iVAszYEeiHEt84abzHPA,7,michelle_la,"I would have liked a discussion on whether indigenous women have been given the capacity of learning and knowing how to read indigenous laws. I would have also liked to seen a discussion on how these laws are implemented in practice, why implements them? Are/have women been involved?",2018-10-10,2018-10-10,,True
xniQLszXEeiSgRf9YhoffQ,7,michelle_la,"This is important whenever we think about feminist perspectives, it isn't inherently about women rather the focus is on how gender is important ",2018-10-10,2018-10-10,,True
uXrccMzWEeiSf1sFaF1kRQ,7,michelle_la,"I think this discourse of learning how indigenous stories/culture can be applicable and help us understand contexts beyond indigeneity is important, especially if we want people to respect indigenous sovereignty and law",2018-10-10,2018-10-10,,True
ScAoQszUEeiodPdpMEB8mA,7,michelle_la,"I agree with this point, however; I believe that our Canadian legal system also needs this introspection and reflection. Many feminist scholars would argue that our sexual harassment/assault laws do not address the realities of the ways people experience harassment/assault, and that it often works against the victim.",2018-10-10,2018-10-10,,True
q8Fp-MzTEeiSUheVe3gflw,7,michelle_la,"I think we also need to understand why this 'perfect' discourse is perpetrated. Would it work in the favour of  the indigenous groups if these complex realities came to light?
Would people still respect indigenous sovereignty and culture as much, especially given the racism and marginalization they face(d)?",2018-10-10,2018-10-10,,True
L9YaZMzTEeijSwf1pf2qZw,7,michelle_la,"I agree with you, why not ask several elders?",2018-10-10,2018-10-10,['1UuVRswGEeihxIcnbne9-w'],True
Cd1swszTEeigUIsnPYfGKg,7,michelle_la,It's interesting when we pick and choose to understand things in context e.g. The 2nd Amendment,2018-10-10,2018-10-10,['eoOYDMwGEeiHuKexkjv0jA'],True
wyC6MszSEeiSdmcU_AGJRA,7,michelle_la,Im waiting for them to operationalize this term... what does it mean to the authors?,2018-10-10,2018-10-10,,True
U6Or4szSEeiXMkvJoRK3EA,7,michelle_la,"The *1869 Lands and Enfranchisement Acts* is indicative of how this sexism was institutionalized:

[Act of denial of status for indigenous women](https://www.ictinc.ca/blog/snapshot-of-indian-act-denial-of-status-for-indigenous-women)",2018-10-10,2018-10-10,,True
52UCoMzREei65MfLwKaOgQ,7,michelle_la,"This is a trope often used to romanticize the ""pure noble savage""",2018-10-10,2018-10-10,['iMhBUswFEeiM6edVtR0Y8Q'],True
PbxJEszLEeiQKS_x5_3rjg,7,melissa_roach,"'Process pluralism' as defined in a [UC Irvine paper](https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2683501):

""The idea of process pluralism, derived from the more general fields of conflict resolution and ‘alternative dispute resolution’ in legal contexts, is an essential part of transitional justice, where multiple processes may occur simultaneously or in sequence over time (e.g. truth and reconciliation processes, with or without amnesty, prosecutions, lustration and/or more local legal and communitarian processes), depending on both individual and collective preferences and resources""",2018-10-10,2018-10-10,,True
WhhDiMzJEeiHG3_oo3tK_g,7,melissa_roach,This feels like an important acknowledgement — that it is not a novel idea to apply Indigenous practises to respond to issues concerning Indigenous people.,2018-10-10,2018-10-10,,True
pYxCDMzIEeisWAsLpZoUaQ,7,melissa_roach,"I like this so much. I think that thought can be good way into conversations about the cultural hegemony imposed by colonial powers, and the challenge to that imposition by Indigenous cultural resurgence.",2018-10-10,2018-10-10,['K5tllswOEeihTGslc8_Euw'],True
